ID,DATE,ISO_3,PAYS,ID_PAYS,REGION,ID_REGION,CONTAMINES,DECES,GUERIS,CONTAMINES_FEMME,CONTAMINES_HOMME,CONTAMINES_GENRE_NON_SPECIFIE,SOURCE
15359,6/4/2021,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
15360,6/4/2021,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
15361,6/4/2021,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
15362,6/4/2021,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
15363,6/4/2021,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
15364,6/4/2021,NGA,Nigéria,15,Edo,181,3,0,2,,,3,Nigeria Centre for Disease Control 
15365,6/4/2021,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
15366,6/4/2021,NGA,Nigéria,15,Enugu,183,4,0,0,,,4,Nigeria Centre for Disease Control 
15367,6/4/2021,NGA,Nigéria,15,Federal Capital Territory,184,3,0,1007,,,3,Nigeria Centre for Disease Control 
15368,6/4/2021,NGA,Nigéria,15,Gombe,185,1,0,2,,,1,Nigeria Centre for Disease Control 
15369,6/4/2021,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
15370,6/4/2021,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
15371,6/4/2021,NGA,Nigéria,15,Kaduna,188,5,0,8,,,5,Nigeria Centre for Disease Control 
15372,6/4/2021,NGA,Nigéria,15,Kano,189,4,0,6,,,4,Nigeria Centre for Disease Control 
15373,6/4/2021,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
15374,6/4/2021,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
15375,6/4/2021,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
15376,6/4/2021,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
15377,6/4/2021,NGA,Nigéria,15,Lagos,194,32,0,0,,,32,Nigeria Centre for Disease Control 
15378,6/4/2021,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
15379,6/4/2021,NGA,Nigéria,15,Niger,196,0,0,496,0,0,0,Nigeria Centre for Disease Control
15380,6/4/2021,NGA,Nigéria,15,Ogun,197,0,0,1,0,0,0,Nigeria Centre for Disease Control
15381,6/4/2021,NGA,Nigéria,15,Osun,198,3,0,5,,,3,Nigeria Centre for Disease Control 
15382,6/4/2021,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
15383,6/4/2021,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
15384,6/4/2021,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
15385,6/4/2021,NGA,Nigéria,15,Rivers,202,1,0,6,,,1,Nigeria Centre for Disease Control 
15386,6/4/2021,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
15387,6/4/2021,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
15388,6/4/2021,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
15389,6/4/2021,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
15390,6/4/2021,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
15391,7/4/2021,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
15392,7/4/2021,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
15393,7/4/2021,NGA,Nigéria,15,Akwa Ibom,172,4,0,51,,,4,Nigeria Centre for Disease Control 
15394,7/4/2021,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
15395,7/4/2021,NGA,Nigéria,15,Bauchi,174,3,0,0,,,3,Nigeria Centre for Disease Control 
15396,7/4/2021,NGA,Nigéria,15,Bayelsa,175,10,0,0,,,10,Nigeria Centre for Disease Control 
15397,7/4/2021,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
15398,7/4/2021,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
15399,7/4/2021,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
15400,7/4/2021,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
15401,7/4/2021,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
15402,7/4/2021,NGA,Nigéria,15,Edo,181,3,0,1,,,3,Nigeria Centre for Disease Control 
15403,7/4/2021,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
15404,7/4/2021,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
15405,7/4/2021,NGA,Nigéria,15,Federal Capital Territory,184,16,0,0,,,16,Nigeria Centre for Disease Control 
15406,7/4/2021,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
15407,7/4/2021,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
15408,7/4/2021,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
15409,7/4/2021,NGA,Nigéria,15,Kaduna,188,10,0,4,,,10,Nigeria Centre for Disease Control 
15410,7/4/2021,NGA,Nigéria,15,Kano,189,0,0,0,0,0,0,Nigeria Centre for Disease Control
15411,7/4/2021,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
15412,7/4/2021,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
15413,7/4/2021,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
15414,7/4/2021,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
15415,7/4/2021,NGA,Nigéria,15,Lagos,194,24,0,0,,,24,Nigeria Centre for Disease Control 
15416,7/4/2021,NGA,Nigéria,15,Nasarawa,195,5,0,0,,,5,Nigeria Centre for Disease Control 
15417,7/4/2021,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
15418,7/4/2021,NGA,Nigéria,15,Ogun,197,0,0,0,0,0,0,Nigeria Centre for Disease Control
15419,7/4/2021,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
15420,7/4/2021,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
15421,7/4/2021,NGA,Nigéria,15,Oyo,200,0,0,96,0,0,0,Nigeria Centre for Disease Control
15422,7/4/2021,NGA,Nigéria,15,Plateau,201,1,0,0,,,1,Nigeria Centre for Disease Control 
15423,7/4/2021,NGA,Nigéria,15,Rivers,202,10,0,6,,,10,Nigeria Centre for Disease Control 
15424,7/4/2021,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
15425,7/4/2021,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
15426,7/4/2021,NGA,Nigéria,15,Yobe,205,24,0,0,,,24,Nigeria Centre for Disease Control 
15427,7/4/2021,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
15428,7/4/2021,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
15429,8/4/2021,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
15430,8/4/2021,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
15431,8/4/2021,NGA,Nigéria,15,Akwa Ibom,172,4,0,45,,,4,Nigeria Centre for Disease Control 
15432,8/4/2021,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
15433,8/4/2021,NGA,Nigéria,15,Bauchi,174,3,0,0,,,3,Nigeria Centre for Disease Control 
15434,8/4/2021,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
15435,8/4/2021,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
15436,8/4/2021,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
15437,8/4/2021,NGA,Nigéria,15,Cross River,178,8,0,9,,,8,Nigeria Centre for Disease Control 
15438,8/4/2021,NGA,Nigéria,15,Delta,179,5,0,0,,,5,Nigeria Centre for Disease Control 
15439,8/4/2021,NGA,Nigéria,15,Ebonyi,180,1,0,14,,,1,Nigeria Centre for Disease Control 
15440,8/4/2021,NGA,Nigéria,15,Edo,181,0,0,0,0,0,0,Nigeria Centre for Disease Control
15441,8/4/2021,NGA,Nigéria,15,Ekiti,182,1,0,5,,,1,Nigeria Centre for Disease Control 
15442,8/4/2021,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
15443,8/4/2021,NGA,Nigéria,15,Federal Capital Territory,184,0,0,0,0,0,0,Nigeria Centre for Disease Control
15444,8/4/2021,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
15445,8/4/2021,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
15446,8/4/2021,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
15447,8/4/2021,NGA,Nigéria,15,Kaduna,188,2,0,0,,,2,Nigeria Centre for Disease Control 
15448,8/4/2021,NGA,Nigéria,15,Kano,189,1,0,10,,,1,Nigeria Centre for Disease Control 
15449,8/4/2021,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
15450,8/4/2021,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
15451,8/4/2021,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
15452,8/4/2021,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
15453,8/4/2021,NGA,Nigéria,15,Lagos,194,22,0,0,,,22,Nigeria Centre for Disease Control 
15454,8/4/2021,NGA,Nigéria,15,Nasarawa,195,9,0,0,,,9,Nigeria Centre for Disease Control 
15455,8/4/2021,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
15456,8/4/2021,NGA,Nigéria,15,Ogun,197,0,0,0,0,0,0,Nigeria Centre for Disease Control
15457,8/4/2021,NGA,Nigéria,15,Osun,198,0,0,0,0,0,0,Nigeria Centre for Disease Control
15458,8/4/2021,NGA,Nigéria,15,Ondo,199,6,0,0,,,6,Nigeria Centre for Disease Control 
15459,8/4/2021,NGA,Nigéria,15,Oyo,200,0,0,166,0,0,0,Nigeria Centre for Disease Control
15460,8/4/2021,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
15461,8/4/2021,NGA,Nigéria,15,Rivers,202,18,0,6,,,18,Nigeria Centre for Disease Control 
15462,8/4/2021,NGA,Nigéria,15,Sokoto,203,1,0,0,,,1,Nigeria Centre for Disease Control 
15463,8/4/2021,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
15464,8/4/2021,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
15465,8/4/2021,NGA,Nigéria,15,Zamfara,206,2,0,0,,,2,Nigeria Centre for Disease Control 
15466,8/4/2021,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
15467,9/4/2021,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
15468,9/4/2021,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
15469,9/4/2021,NGA,Nigéria,15,Akwa Ibom,172,6,0,0,,,6,Nigeria Centre for Disease Control 
15470,9/4/2021,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
15471,9/4/2021,NGA,Nigéria,15,Bauchi,174,0,0,0,0,0,0,Nigeria Centre for Disease Control
15472,9/4/2021,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
15473,9/4/2021,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
15474,9/4/2021,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
15475,9/4/2021,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
15476,9/4/2021,NGA,Nigéria,15,Delta,179,2,0,0,,,2,Nigeria Centre for Disease Control 
15477,9/4/2021,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
15478,9/4/2021,NGA,Nigéria,15,Edo,181,0,0,0,0,0,0,Nigeria Centre for Disease Control
15479,9/4/2021,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
15480,9/4/2021,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
15481,9/4/2021,NGA,Nigéria,15,Federal Capital Territory,184,6,0,0,,,6,Nigeria Centre for Disease Control 
15482,9/4/2021,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
15483,9/4/2021,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
15484,9/4/2021,NGA,Nigéria,15,Jigawa,187,1,0,0,,,1,Nigeria Centre for Disease Control 
15485,9/4/2021,NGA,Nigéria,15,Kaduna,188,0,0,10,0,0,0,Nigeria Centre for Disease Control
15486,9/4/2021,NGA,Nigéria,15,Kano,189,6,0,0,,,6,Nigeria Centre for Disease Control 
15487,9/4/2021,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
15488,9/4/2021,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
15489,9/4/2021,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
15490,9/4/2021,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
15491,9/4/2021,NGA,Nigéria,15,Lagos,194,24,0,0,,,24,Nigeria Centre for Disease Control 
15492,9/4/2021,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
15493,9/4/2021,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
15494,9/4/2021,NGA,Nigéria,15,Ogun,197,0,0,8,0,0,0,Nigeria Centre for Disease Control
15495,9/4/2021,NGA,Nigéria,15,Osun,198,3,0,4,,,3,Nigeria Centre for Disease Control 
15496,9/4/2021,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
15497,9/4/2021,NGA,Nigéria,15,Oyo,200,0,0,3,0,0,0,Nigeria Centre for Disease Control
15498,9/4/2021,NGA,Nigéria,15,Plateau,201,1,0,18,,,1,Nigeria Centre for Disease Control 
15499,9/4/2021,NGA,Nigéria,15,Rivers,202,9,1,2,,,9,Nigeria Centre for Disease Control 
15500,9/4/2021,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
15501,9/4/2021,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
15502,9/4/2021,NGA,Nigéria,15,Yobe,205,13,0,23,,,13,Nigeria Centre for Disease Control 
15503,9/4/2021,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
15504,9/4/2021,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
15505,10/4/2021,NGA,Nigéria,15,Abia,170,6,1,0,,,6,Nigeria Centre for Disease Control 
15506,10/4/2021,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
15507,10/4/2021,NGA,Nigéria,15,Akwa Ibom,172,16,0,7,,,16,Nigeria Centre for Disease Control 
15508,10/4/2021,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
15509,10/4/2021,NGA,Nigéria,15,Bauchi,174,2,0,0,,,2,Nigeria Centre for Disease Control 
15510,10/4/2021,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
15511,10/4/2021,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
15512,10/4/2021,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
15513,10/4/2021,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
15514,10/4/2021,NGA,Nigéria,15,Delta,179,2,0,0,,,2,Nigeria Centre for Disease Control 
15515,10/4/2021,NGA,Nigéria,15,Ebonyi,180,9,0,0,,,9,Nigeria Centre for Disease Control 
15516,10/4/2021,NGA,Nigéria,15,Edo,181,1,0,0,,,1,Nigeria Centre for Disease Control 
15517,10/4/2021,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
15518,10/4/2021,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
15519,10/4/2021,NGA,Nigéria,15,Federal Capital Territory,184,0,0,0,0,0,0,Nigeria Centre for Disease Control
15520,10/4/2021,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
15521,10/4/2021,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
15522,10/4/2021,NGA,Nigéria,15,Jigawa,187,1,0,0,,,1,Nigeria Centre for Disease Control 
15523,10/4/2021,NGA,Nigéria,15,Kaduna,188,1,0,11,,,1,Nigeria Centre for Disease Control 
15524,10/4/2021,NGA,Nigéria,15,Kano,189,6,0,2,,,6,Nigeria Centre for Disease Control 
15525,10/4/2021,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
15526,10/4/2021,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
15527,10/4/2021,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
15528,10/4/2021,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
15529,10/4/2021,NGA,Nigéria,15,Lagos,194,26,0,0,,,26,Nigeria Centre for Disease Control 
15530,10/4/2021,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
15531,10/4/2021,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
15532,10/4/2021,NGA,Nigéria,15,Ogun,197,1,0,0,,,1,Nigeria Centre for Disease Control 
15533,10/4/2021,NGA,Nigéria,15,Osun,198,3,0,0,,,3,Nigeria Centre for Disease Control 
15534,10/4/2021,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
15535,10/4/2021,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
15536,10/4/2021,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
15537,10/4/2021,NGA,Nigéria,15,Rivers,202,10,0,5,,,10,Nigeria Centre for Disease Control 
15538,10/4/2021,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
15539,10/4/2021,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
15540,10/4/2021,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
15541,10/4/2021,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
15542,10/4/2021,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
15543,11/4/2021,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
15544,11/4/2021,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
15545,11/4/2021,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
15546,11/4/2021,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
15547,11/4/2021,NGA,Nigéria,15,Bauchi,174,0,0,0,0,0,0,Nigeria Centre for Disease Control
15548,11/4/2021,NGA,Nigéria,15,Bayelsa,175,7,0,4,,,7,Nigeria Centre for Disease Control 
15549,11/4/2021,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
15550,11/4/2021,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
15551,11/4/2021,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
15552,11/4/2021,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
15553,11/4/2021,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
15554,11/4/2021,NGA,Nigéria,15,Edo,181,0,0,0,0,0,0,Nigeria Centre for Disease Control
15555,11/4/2021,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
15556,11/4/2021,NGA,Nigéria,15,Enugu,183,0,0,0,0,0,0,Nigeria Centre for Disease Control
15557,11/4/2021,NGA,Nigéria,15,Federal Capital Territory,184,20,0,0,,,20,Nigeria Centre for Disease Control 
15558,11/4/2021,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
15559,11/4/2021,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
15560,11/4/2021,NGA,Nigéria,15,Jigawa,187,1,0,0,,,1,Nigeria Centre for Disease Control 
15561,11/4/2021,NGA,Nigéria,15,Kaduna,188,4,0,4,,,4,Nigeria Centre for Disease Control 
15562,11/4/2021,NGA,Nigéria,15,Kano,189,0,0,0,0,0,0,Nigeria Centre for Disease Control
15563,11/4/2021,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
15564,11/4/2021,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
15565,11/4/2021,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
15566,11/4/2021,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
15567,11/4/2021,NGA,Nigéria,15,Lagos,194,19,0,0,,,19,Nigeria Centre for Disease Control 
15568,11/4/2021,NGA,Nigéria,15,Nasarawa,195,0,0,0,0,0,0,Nigeria Centre for Disease Control
15569,11/4/2021,NGA,Nigéria,15,Niger,196,0,0,0,0,0,0,Nigeria Centre for Disease Control
15570,11/4/2021,NGA,Nigéria,15,Ogun,197,0,0,0,0,0,0,Nigeria Centre for Disease Control
15571,11/4/2021,NGA,Nigéria,15,Osun,198,3,0,0,,,3,Nigeria Centre for Disease Control 
15572,11/4/2021,NGA,Nigéria,15,Ondo,199,0,0,0,0,0,0,Nigeria Centre for Disease Control
15573,11/4/2021,NGA,Nigéria,15,Oyo,200,0,0,0,0,0,0,Nigeria Centre for Disease Control
15574,11/4/2021,NGA,Nigéria,15,Plateau,201,0,0,0,0,0,0,Nigeria Centre for Disease Control
15575,11/4/2021,NGA,Nigéria,15,Rivers,202,3,0,1,,,3,Nigeria Centre for Disease Control 
15576,11/4/2021,NGA,Nigéria,15,Sokoto,203,0,0,0,0,0,0,Nigeria Centre for Disease Control
15577,11/4/2021,NGA,Nigéria,15,Taraba,204,0,0,0,0,0,0,Nigeria Centre for Disease Control
15578,11/4/2021,NGA,Nigéria,15,Yobe,205,0,0,0,0,0,0,Nigeria Centre for Disease Control
15579,11/4/2021,NGA,Nigéria,15,Zamfara,206,0,0,0,0,0,0,Nigeria Centre for Disease Control
15580,11/4/2021,NGA,Nigéria,15,Non spécifié,207,0,0,0,0,0,0,Nigeria Centre for Disease Control
15581,12/4/2021,NGA,Nigéria,15,Abia,170,0,0,0,0,0,0,Nigeria Centre for Disease Control
15582,12/4/2021,NGA,Nigéria,15,Adamawa,171,0,0,0,0,0,0,Nigeria Centre for Disease Control
15583,12/4/2021,NGA,Nigéria,15,Akwa Ibom,172,0,0,0,0,0,0,Nigeria Centre for Disease Control
15584,12/4/2021,NGA,Nigéria,15,Anambra,173,0,0,0,0,0,0,Nigeria Centre for Disease Control
15585,12/4/2021,NGA,Nigéria,15,Bauchi,174,0,0,0,0,0,0,Nigeria Centre for Disease Control
15586,12/4/2021,NGA,Nigéria,15,Bayelsa,175,0,0,0,0,0,0,Nigeria Centre for Disease Control
15587,12/4/2021,NGA,Nigéria,15,Benue,176,0,0,0,0,0,0,Nigeria Centre for Disease Control
15588,12/4/2021,NGA,Nigéria,15,Borno,177,0,0,0,0,0,0,Nigeria Centre for Disease Control
15589,12/4/2021,NGA,Nigéria,15,Cross River,178,0,0,0,0,0,0,Nigeria Centre for Disease Control
15590,12/4/2021,NGA,Nigéria,15,Delta,179,0,0,0,0,0,0,Nigeria Centre for Disease Control
15591,12/4/2021,NGA,Nigéria,15,Ebonyi,180,0,0,0,0,0,0,Nigeria Centre for Disease Control
15592,12/4/2021,NGA,Nigéria,15,Edo,181,0,0,5,0,0,0,Nigeria Centre for Disease Control
15593,12/4/2021,NGA,Nigéria,15,Ekiti,182,0,0,0,0,0,0,Nigeria Centre for Disease Control
15594,12/4/2021,NGA,Nigéria,15,Enugu,183,22,0,40,,,22,Nigeria Centre for Disease Control 
15595,12/4/2021,NGA,Nigéria,15,Federal Capital Territory,184,4,1,4,,,4,Nigeria Centre for Disease Control 
15596,12/4/2021,NGA,Nigéria,15,Gombe,185,0,0,0,0,0,0,Nigeria Centre for Disease Control
15597,12/4/2021,NGA,Nigéria,15,Imo,186,0,0,0,0,0,0,Nigeria Centre for Disease Control
15598,12/4/2021,NGA,Nigéria,15,Jigawa,187,0,0,0,0,0,0,Nigeria Centre for Disease Control
15599,12/4/2021,NGA,Nigéria,15,Kaduna,188,1,0,7,,,1,Nigeria Centre for Disease Control 
15600,12/4/2021,NGA,Nigéria,15,Kano,189,0,0,0,0,0,0,Nigeria Centre for Disease Control
15601,12/4/2021,NGA,Nigéria,15,Katsina,190,0,0,0,0,0,0,Nigeria Centre for Disease Control
15602,12/4/2021,NGA,Nigéria,15,Kebbi,191,0,0,0,0,0,0,Nigeria Centre for Disease Control
15603,12/4/2021,NGA,Nigéria,15,Kogi,192,0,0,0,0,0,0,Nigeria Centre for Disease Control
15604,12/4/2021,NGA,Nigéria,15,Kwara,193,0,0,0,0,0,0,Nigeria Centre for Disease Control
15605,12/4/2021,NGA,Nigéria,15,Lagos,194,15,0,0,,,15,Nigeria Centre for Disease Control 
